iteration,model,Class,Precision,Recall,F1-score,Model,AUC,Accuracy
iter19,gru,0,0.7084019769357496,0.7827669902912622,0.7437301816085328,,,
iter19,gru,1,0.4418262150220913,0.4249291784702549,0.4332129963898917,,,
iter19,gru,2,0.2408759124087591,0.1166077738515901,0.1571428571428571,,,
iter19,gru,Accuracy,0.6154721274175199,,,,,
iter19,gru,MacroAUC,0.6716173224307201,,,,,
iter19,gru,MicroAUC,0.7563194865978435,,,,,
iter19,lstm,0,0.6509330406147091,0.7196601941747572,0.6835734870317003,,,
iter19,lstm,1,0.3504273504273504,0.1742209631728045,0.2327341532639545,,,
iter19,lstm,2,0.1357758620689655,0.2226148409893993,0.1686746987951807,,,
iter19,lstm,Accuracy,0.5202882062950323,,,,,
iter19,lstm,MacroAUC,0.5730780193513186,,,,,
iter19,lstm,MicroAUC,0.6939325637650604,,,,,
iter19,tabular_rf,0,0.6973044631020769,0.6599749058971142,0.6781263429308122,,,
iter19,tabular_rf,1,0.4114441416893733,0.4334928229665071,0.4221808014911463,,,
iter19,tabular_rf,2,0.2536231884057971,0.2916666666666667,0.2713178294573643,,,
iter19,tabular_rf,Accuracy,0.5543922369765066,,,,,
iter19,tabular_rf,MacroAUC,0.6621172527884709,,,,,
iter19,tabular_xgb,0,0.7541899441340782,0.1129234629861982,0.1964350672971989,,,
iter19,tabular_xgb,1,0.303066037735849,0.4918660287081339,0.3750456037942357,,,
iter19,tabular_xgb,2,0.1761546723952739,0.6833333333333333,0.2801024765157984,,,
iter19,tabular_xgb,Accuracy,0.2839632277834525,,,,,
iter19,tabular_xgb,MacroAUC,0.5955546083049283,,,,,
iter19,tfidf,0,0.8211453744493392,0.6873156342182891,0.7482938578883982,,,
iter19,tfidf,1,0.5348525469168901,0.6404494382022472,0.5829072315558802,,,
iter19,tfidf,2,0.2916666666666667,0.3838709677419354,0.3314763231197771,,,
iter19,tfidf,Accuracy,0.6334643949322848,,,,,
iter19,tfidf,MacroAUC,0.7768867128740672,,,,,
iter19,transformer,0,0.7313829787234043,0.1668689320388349,0.2717391304347826,,,
iter19,transformer,1,0.2740213523131672,0.8725212464589235,0.4170616113744075,,,
iter19,transformer,2,0.3076923076923077,0.0141342756183745,0.027027027027027,,,
iter19,transformer,Accuracy,0.3394008342813803,,,,,
iter19,transformer,MacroAUC,0.5705903177179615,,,,,
iter19,transformer,MicroAUC,0.4500647059170357,,,,,
iter2,clinicalbert_transformer,0,0.7045,0.5513,0.6185,,,
iter2,clinicalbert_transformer,1,0.354,0.6304,0.4534,,,
iter2,clinicalbert_transformer,2,0.241,0.0735,0.1127,,,
iter2,clinicalbert_transformer,Accuracy,0.5158,,,,,
iter2,clinicalbert_transformer,MacroAUC,0.6056,,,,,
iter2,clinicalbert_transformer,MicroAUC,0.6173,,,,,
iter2,gru,0,0.6506596306068602,0.7481796116504854,0.6960203217612193,,,
iter2,gru,1,0.3218884120171674,0.2124645892351274,0.2559726962457337,,,
iter2,gru,2,0.181159420289855,0.1766784452296819,0.1788908765652951,,,
iter2,gru,Accuracy,0.5434205536594615,,,,,
iter2,gru,MacroAUC,0.5854655597418689,,,,,
iter2,gru,MicroAUC,0.655393391698804,,,,,
iter2,lstm,0,0.6501672240802676,0.5898058252427184,0.6185173401209036,,,
iter2,lstm,1,0.2922899884925201,0.3597733711048159,0.3225396825396825,,,
iter2,lstm,2,0.2014652014652014,0.1943462897526501,0.197841726618705,,,
iter2,lstm,Accuracy,0.4857792946530148,,,,,
iter2,lstm,MacroAUC,0.5636848131760352,,,,,
iter2,lstm,MicroAUC,0.6046257791997405,,,,,
iter2,tabular_rf,0,0.6949229374433363,0.63875,0.6656534954407295,,,
iter2,tabular_rf,1,0.3727598566308244,0.388422035480859,0.3804298125285779,,,
iter2,tabular_rf,2,0.2251552795031056,0.2929292929292929,0.2546093064091308,,,
iter2,tabular_rf,Accuracy,0.5279878971255674,,,,,
iter2,tabular_rf,MacroAUC,0.6389675914564003,,,,,
iter2,tabular_xgb,0,0.7315436241610739,0.0454166666666666,0.0855237347979599,,,
iter2,tabular_xgb,1,0.2509403546480387,0.4360410830999066,0.3185538881309686,,,
iter2,tabular_xgb,2,0.1692229038854805,0.6686868686868687,0.270093839249286,,,
iter2,tabular_xgb,Accuracy,0.2286938981341401,,,,,
iter2,tabular_xgb,MacroAUC,0.5677159057826359,,,,,
iter2,tfidf,0,0.8197879858657244,0.6909903201787044,0.74989898989899,,,
iter2,tfidf,1,0.5458392101551481,0.6252019386106623,0.5828313253012049,,,
iter2,tfidf,2,0.2900232018561485,0.4032258064516129,0.3373819163292847,,,
iter2,tfidf,Accuracy,0.6338028169014085,,,,,
iter2,tfidf,MacroAUC,0.7735978255374749,,,,,
iter2,transformer,0,0.7274881516587678,0.1862864077669903,0.2966183574879227,,,
iter2,transformer,1,0.0,0.0,0.0,,,
iter2,transformer,2,0.1205417607223476,0.9434628975265018,0.2137710168134507,,,
iter2,transformer,Accuracy,0.2176715965111869,,,,,
iter2,transformer,MacroAUC,0.5489396650189079,,,,,
iter2,transformer,MicroAUC,0.5158153801197595,,,,,
iter20,clinicalbert_transformer,0,0.7092,0.5324,0.6082,,,
iter20,clinicalbert_transformer,1,0.3646,0.6395,0.4644,,,
iter20,clinicalbert_transformer,2,0.2214,0.109,0.1461,,,
iter20,clinicalbert_transformer,Accuracy,0.5131,,,,,
iter20,clinicalbert_transformer,MacroAUC,0.6129,,,,,
iter20,clinicalbert_transformer,MicroAUC,0.6053,,,,,
iter20,gru,0,0.7837837837837838,0.1407766990291262,0.2386831275720164,,,
iter20,gru,1,0.3690036900369003,0.28328611898017,0.3205128205128205,,,
iter20,gru,2,0.1211784324624791,0.7703180212014135,0.2094140249759846,,,
iter20,gru,Accuracy,0.2464922260144103,,,,,
iter20,gru,MacroAUC,0.5967894193064659,,,,,
iter20,gru,MicroAUC,0.4554582198517092,,,,,
iter20,lstm,0,0.6718659734257655,0.7057038834951457,0.6883693400414324,,,
iter20,lstm,1,0.4021352313167259,0.160056657223796,0.2289766970618034,,,
iter20,lstm,2,0.144,0.3180212014134275,0.198237885462555,,,
iter20,lstm,Accuracy,0.5180128934395146,,,,,
iter20,lstm,MacroAUC,0.5826866112576321,,,,,
iter20,lstm,MicroAUC,0.6105901346449673,,,,,
iter20,tabular_rf,0,0.6852607709750567,0.63917089678511,0.6614138761216897,,,
iter20,tabular_rf,1,0.3983666061705989,0.3871252204585538,0.3926654740608229,,,
iter20,tabular_rf,2,0.2039877300613496,0.2885032537960954,0.2389937106918239,,,
iter20,tabular_rf,Accuracy,0.5261429653953018,,,,,
iter20,tabular_rf,MacroAUC,0.6379363782599691,,,,,
iter20,tabular_xgb,0,0.775609756097561,0.0672588832487309,0.123783573374854,,,
iter20,tabular_xgb,1,0.3162605668821482,0.5608465608465608,0.4044515103338633,,,
iter20,tabular_xgb,2,0.1572002294893861,0.5943600867678959,0.248638838475499,,,
iter20,tabular_xgb,Accuracy,0.2700176812326345,,,,,
iter20,tabular_xgb,MacroAUC,0.5836383465594827,,,,,
iter20,tfidf,0,0.8176211453744493,0.6793557833089312,0.7421031587365055,,,
iter20,tfidf,1,0.5405046480743692,0.6491228070175439,0.5898550724637681,,,
iter20,tfidf,2,0.292079207920792,0.3946488294314381,0.3357041251778094,,,
iter20,tfidf,Accuracy,0.6339441535776614,,,,,
iter20,tfidf,MacroAUC,0.7799614398478578,,,,,
iter20,transformer,0,0.7308707124010554,0.1680825242718446,0.273310310804144,,,
iter20,transformer,1,0.375,0.0042492917847025,0.0084033613445378,,,
iter20,transformer,2,0.1168888888888888,0.9293286219081272,0.2076589024871693,,,
iter20,transformer,Accuracy,0.2059158134243458,,,,,
iter20,transformer,MacroAUC,0.5557307216880499,,,,,
iter20,transformer,MicroAUC,0.3872286741190281,,,,,
iter21,clinicalbert_transformer,0,0.7161,0.5226,0.6042,,,
iter21,clinicalbert_transformer,1,0.3464,0.6352,0.4483,,,
iter21,clinicalbert_transformer,2,0.2222,0.1037,0.1414,,,
iter21,clinicalbert_transformer,Accuracy,0.5039,,,,,
iter21,clinicalbert_transformer,MacroAUC,0.6041,,,,,
iter21,clinicalbert_transformer,MicroAUC,0.6326,,,,,
iter21,gru,0,0.6961770623742455,0.4199029126213592,0.5238455715367146,,,
iter21,gru,1,0.3144171779141104,0.5807365439093485,0.4079601990049751,,,
iter21,gru,2,0.1504424778761062,0.1802120141342756,0.1639871382636656,,,
iter21,gru,Accuracy,0.4372392870686386,,,,,
iter21,gru,MacroAUC,0.5859529282708272,,,,,
iter21,gru,MicroAUC,0.665057035975742,,,,,
iter21,lstm,0,0.675796178343949,0.6438106796116505,0.6594157862026103,,,
iter21,lstm,1,0.3329383886255924,0.3980169971671388,0.3625806451612903,,,
iter21,lstm,2,0.1390134529147982,0.1095406360424028,0.1225296442687747,,,
iter21,lstm,Accuracy,0.5206674251042852,,,,,
iter21,lstm,MacroAUC,0.5873844223988963,,,,,
iter21,lstm,MicroAUC,0.6929621907198815,,,,,
iter21,tabular_rf,0,0.6761412575366064,0.6538942107455227,0.6648316747829769,,,
iter21,tabular_rf,1,0.394429469901168,0.3998178506375228,0.397105382180009,,,
iter21,tabular_rf,2,0.2237093690248566,0.2549019607843137,0.2382892057026476,,,
iter21,tabular_rf,Accuracy,0.5371399696816574,,,,,
iter21,tabular_rf,MacroAUC,0.6365797136169135,,,,,
iter21,tabular_xgb,0,0.7844827586206896,0.0379008746355685,0.0723083035359555,,,
iter21,tabular_xgb,1,0.2963090720938254,0.7823315118397086,0.4298223667750813,,,
iter21,tabular_xgb,2,0.1548250265111346,0.3180827886710239,0.2082738944365192,,,
iter21,tabular_xgb,Accuracy,0.2769075290550783,,,,,
iter21,tabular_xgb,MacroAUC,0.5720545444244519,,,,,
iter21,tfidf,0,0.8243727598566308,0.6730065837600585,0.7410390656463954,,,
iter21,tfidf,1,0.5402597402597402,0.6698872785829307,0.5981308411214953,,,
iter21,tfidf,2,0.3044554455445544,0.4072847682119205,0.348441926345609,,,
iter21,tfidf,Accuracy,0.637117903930131,,,,,
iter21,tfidf,MacroAUC,0.7857861035321071,,,,,
iter21,transformer,0,0.8009708737864077,0.1001213592233009,0.1779935275080906,,,
iter21,transformer,1,0.3333333333333333,0.0821529745042493,0.1318181818181818,,,
iter21,transformer,2,0.1191847585290208,0.950530035335689,0.2118110236220472,,,
iter21,transformer,Accuracy,0.1865756541524459,,,,,
iter21,transformer,MacroAUC,0.5451830251519857,,,,,
iter21,transformer,MicroAUC,0.3903569776332806,,,,,
iter22,clinicalbert_transformer,0,0.6707,0.6859,0.6782,,,
iter22,clinicalbert_transformer,1,0.3619,0.4199,0.3887,,,
iter22,clinicalbert_transformer,2,0.1643,0.0849,0.1119,,,
iter22,clinicalbert_transformer,Accuracy,0.5406,,,,,
iter22,clinicalbert_transformer,MacroAUC,0.6145,,,,,
iter22,clinicalbert_transformer,MicroAUC,0.7006,,,,,
iter22,gru,0,0.7585114806017419,0.5813106796116505,0.6581930608038474,,,
iter22,gru,1,0.4458204334365325,0.2039660056657223,0.2798833819241982,,,
iter22,gru,2,0.1569933396764985,0.5830388692579506,0.2473763118440779,,,
iter22,gru,Accuracy,0.4804702313234736,,,,,
iter22,gru,MacroAUC,0.6613196043548876,,,,,
iter22,gru,MicroAUC,0.675502378638117,,,,,
iter22,lstm,0,0.6710291493158834,0.6844660194174758,0.6776809852808652,,,
iter22,lstm,1,0.3597733711048159,0.1798866855524079,0.2398489140698772,,,
iter22,lstm,2,0.1525704809286898,0.3250883392226148,0.2076749435665914,,,
iter22,lstm,Accuracy,0.5108077360637088,,,,,
iter22,lstm,MacroAUC,0.5929858377734883,,,,,
iter22,lstm,MicroAUC,0.6309971613954966,,,,,
iter22,tabular_rf,0,0.6740027510316369,0.6142916840785625,0.6427634455618715,,,
iter22,tabular_rf,1,0.4058091286307054,0.4168797953964194,0.4112699747687132,,,
iter22,tabular_rf,2,0.2180451127819548,0.2989690721649484,0.2521739130434782,,,
iter22,tabular_rf,Accuracy,0.5193779313749691,,,,,
iter22,tabular_rf,MacroAUC,0.6387935406875961,,,,,
iter22,tabular_xgb,0,0.8787878787878788,0.0242373589636439,0.0471736478243188,,,
iter22,tabular_xgb,1,0.3015177065767285,0.7621483375959079,0.4320927984533591,,,
iter22,tabular_xgb,2,0.1784313725490196,0.3752577319587629,0.241860465116279,,,
iter22,tabular_xgb,Accuracy,0.2799308812638854,,,,,
iter22,tabular_xgb,MacroAUC,0.5594771498791296,,,,,
iter22,tfidf,0,0.804986642920748,0.6731198808637379,0.7331711273317113,,,
iter22,tfidf,1,0.5284015852047557,0.6557377049180327,0.5852231163130943,,,
iter22,tfidf,2,0.2838541666666667,0.3504823151125402,0.3136690647482014,,,
iter22,tfidf,Accuracy,0.6241166077738516,,,,,
iter22,tfidf,MacroAUC,0.77738227027407,,,,,
iter22,transformer,0,0.7348484848484849,0.1765776699029126,0.2847358121330724,,,
iter22,transformer,1,0.2739848282016957,0.8696883852691218,0.4166949440108585,,,
iter22,transformer,2,0.0,0.0,0.0,,,
iter22,transformer,Accuracy,0.3431930223739097,,,,,
iter22,transformer,MacroAUC,0.5511477672952548,,,,,
iter22,transformer,MicroAUC,0.4511610538112497,,,,,
iter23,clinicalbert_transformer,0,0.7137,0.5101,0.595,,,
iter23,clinicalbert_transformer,1,0.35,0.6905,0.4645,,,
iter23,clinicalbert_transformer,2,0.1731,0.0335,0.0561,,,
iter23,clinicalbert_transformer,Accuracy,0.5037,,,,,
iter23,clinicalbert_transformer,MacroAUC,0.6087,,,,,
iter23,clinicalbert_transformer,MicroAUC,0.6176,,,,,
iter23,gru,0,0.6776532630191167,0.6237864077669902,0.6496050552922591,,,
iter23,gru,1,0.3339622641509434,0.5014164305949008,0.4009060022650056,,,
iter23,gru,2,0.1166666666666666,0.0247349823321554,0.0408163265306122,,,
iter23,gru,Accuracy,0.5267349260523322,,,,,
iter23,gru,MacroAUC,0.5861399038752277,,,,,
iter23,gru,MicroAUC,0.6587023166861021,,,,,
iter23,lstm,0,0.6643638457109959,0.7002427184466019,0.6818316100443131,,,
iter23,lstm,1,0.3804878048780488,0.1104815864022662,0.1712403951701427,,,
iter23,lstm,2,0.1424460431654676,0.3498233215547703,0.2024539877300613,,,
iter23,lstm,Accuracy,0.5047402351156617,,,,,
iter23,lstm,MacroAUC,0.5893468313746286,,,,,
iter23,lstm,MicroAUC,0.6367762216432556,,,,,
iter23,tabular_rf,0,0.6680923866552609,0.657130837189735,0.6625662778366914,,,
iter23,tabular_rf,1,0.3890410958904109,0.3672413793103448,0.3778270509977827,,,
iter23,tabular_rf,2,0.2182468694096601,0.2681318681318681,0.2406311637080868,,,
iter23,tabular_rf,Accuracy,0.5285571142284569,,,,,
iter23,tabular_rf,MacroAUC,0.6325004162043527,,,,,
iter23,tabular_xgb,0,0.8444444444444444,0.0479596129575094,0.090764331210191,,,
iter23,tabular_xgb,1,0.3155893536121673,0.5008620689655172,0.3872042652449183,,,
iter23,tabular_xgb,2,0.1577380952380952,0.6989010989010989,0.2573856738162687,,,
iter23,tabular_xgb,Accuracy,0.2537575150300601,,,,,
iter23,tabular_xgb,MacroAUC,0.5815722820085573,,,,,
iter23,tfidf,0,0.8288770053475936,0.6853352984524687,0.7503025413473174,,,
iter23,tfidf,1,0.5376623376623376,0.667741935483871,0.5956834532374101,,,
iter23,tfidf,2,0.3113924050632911,0.3967741935483871,0.3489361702127659,,,
iter23,tfidf,Accuracy,0.6414516834280717,,,,,
iter23,tfidf,MacroAUC,0.7768940380597096,,,,,
iter23,transformer,0,0.7248677248677249,0.1662621359223301,0.2704837117472853,,,
iter23,transformer,1,0.5,0.0028328611898017,0.0056338028169014,,,
iter23,transformer,2,0.1188470066518847,0.9469964664310954,0.2111899133175729,,,
iter23,transformer,Accuracy,0.2062950322335988,,,,,
iter23,transformer,MacroAUC,0.5498273979927487,,,,,
iter23,transformer,MicroAUC,0.3874786824238768,,,,,
iter24,clinicalbert_transformer,0,0.6931,0.5517,0.6144,,,
iter24,clinicalbert_transformer,1,0.3485,0.5584,0.4292,,,
iter24,clinicalbert_transformer,2,0.1921,0.1259,0.1521,,,
iter24,clinicalbert_transformer,Accuracy,0.5024,,,,,
iter24,clinicalbert_transformer,MacroAUC,0.6016,,,,,
iter24,clinicalbert_transformer,MicroAUC,0.6336,,,,,
iter24,gru,0,0.7711442786069652,0.5643203883495146,0.6517168885774351,,,
iter24,gru,1,0.4144893111638955,0.4943342776203966,0.4509043927648579,,,
iter24,gru,2,0.2190152801358234,0.4558303886925795,0.2958715596330275,,,
iter24,gru,Accuracy,0.533940083428138,,,,,
iter24,gru,MacroAUC,0.6849792425343649,,,,,
iter24,gru,MicroAUC,0.7315713607972885,,,,,
iter24,lstm,0,0.6578313253012048,0.662621359223301,0.660217654171705,,,
iter24,lstm,1,0.3471074380165289,0.178470254957507,0.235734331150608,,,
iter24,lstm,2,0.1482084690553746,0.3215547703180212,0.2028985507246377,,,
iter24,lstm,Accuracy,0.4963974213120971,,,,,
iter24,lstm,MacroAUC,0.5878983209158374,,,,,
iter24,lstm,MicroAUC,0.6649703204118516,,,,,
iter24,tabular_rf,0,0.6948083454633673,0.5910028889806026,0.6387154326494202,,,
iter24,tabular_rf,1,0.3422114608555286,0.3858052775250227,0.3627031650983747,,,
iter24,tabular_rf,2,0.2102272727272727,0.3070539419087137,0.2495784148397976,,,
iter24,tabular_rf,Accuracy,0.5004995004995005,,,,,
iter24,tabular_rf,MacroAUC,0.6419650581100931,,,,,
iter24,tabular_xgb,0,0.913978494623656,0.035080478745357,0.0675675675675675,,,
iter24,tabular_xgb,1,0.2770083102493075,0.818926296633303,0.4139834406623735,,,
iter24,tabular_xgb,2,0.1570996978851963,0.2157676348547718,0.1818181818181818,,,
iter24,tabular_xgb,Accuracy,0.2719780219780219,,,,,
iter24,tabular_xgb,MacroAUC,0.5638815445972188,,,,,
iter24,tfidf,0,0.7979094076655052,0.6861423220973782,0.7378171566653242,,,
iter24,tfidf,1,0.541727672035139,0.6187290969899666,0.5776736924277908,,,
iter24,tfidf,2,0.3110047846889952,0.4113924050632911,0.3542234332425068,,,
iter24,tfidf,Accuracy,0.629613161405069,,,,,
iter24,tfidf,MacroAUC,0.7714783341311685,,,,,
iter24,transformer,0,0.7330097087378641,0.183252427184466,0.2932038834951456,,,
iter24,transformer,1,0.0,0.0,0.0,,,
iter24,transformer,2,0.1215121512151215,0.9540636042402828,0.2155688622754491,,,
iter24,transformer,Accuracy,0.2169131588926811,,,,,
iter24,transformer,MacroAUC,0.5563624552640828,,,,,
iter24,transformer,MicroAUC,0.4020280225011788,,,,,
iter25,clinicalbert_transformer,0,0.7525,0.4325,0.5493,,,
iter25,clinicalbert_transformer,1,0.3366,0.7812,0.4705,,,
iter25,clinicalbert_transformer,2,0.1957,0.0331,0.0566,,,
iter25,clinicalbert_transformer,Accuracy,0.4793,,,,,
iter25,clinicalbert_transformer,MacroAUC,0.6225,,,,,
iter25,clinicalbert_transformer,MicroAUC,0.608,,,,,
iter25,gru,0,0.6506078343088699,0.8768203883495146,0.7469630395451021,,,
iter25,gru,1,0.4117647058823529,0.1487252124645892,0.218522372528616,,,
iter25,gru,2,0.217391304347826,0.1236749116607773,0.1576576576576576,,,
iter25,gru,Accuracy,0.6010618126659082,,,,,
iter25,gru,MacroAUC,0.6276695072390934,,,,,
iter25,gru,MicroAUC,0.7501470425606602,,,,,
iter25,lstm,0,0.6685920577617328,0.5618932038834952,0.6106165512693703,,,
iter25,lstm,1,0.3186968838526912,0.3186968838526912,0.3186968838526912,,,
iter25,lstm,2,0.141025641025641,0.2720848056537102,0.1857659831121833,,,
iter25,lstm,Accuracy,0.465680697762609,,,,,
iter25,lstm,MacroAUC,0.5714536227260987,,,,,
iter25,lstm,MicroAUC,0.6166515597512658,,,,,
iter25,tabular_rf,0,0.6748387096774193,0.6625844594594594,0.6686554442787129,,,
iter25,tabular_rf,1,0.4003777148253069,0.3795881826320501,0.3897058823529412,,,
iter25,tabular_rf,2,0.2472527472527472,0.3033707865168539,0.272452068617558,,,
iter25,tabular_rf,Accuracy,0.5414758269720101,,,,,
iter25,tabular_rf,MacroAUC,0.6515964375809953,,,,,
iter25,tabular_xgb,0,0.6827820186598813,0.6798986486486487,0.6813372831146848,,,
iter25,tabular_xgb,1,0.4253875968992248,0.3930170098478066,0.4085621219171708,,,
iter25,tabular_xgb,2,0.2296296296296296,0.2786516853932584,0.2517766497461929,,,
iter25,tabular_xgb,Accuracy,0.5529262086513995,,,,,
iter25,tabular_xgb,MacroAUC,0.658778335812678,,,,,
iter25,tfidf,0,0.8272484416740873,0.6901931649331352,0.7525313892264075,,,
iter25,tfidf,1,0.5261707988980716,0.6181229773462783,0.5684523809523809,,,
iter25,tfidf,2,0.2870588235294117,0.3935483870967742,0.3319727891156462,,,
iter25,tfidf,Accuracy,0.6301671064204045,,,,,
iter25,tfidf,MacroAUC,0.7719839834989909,,,,,
iter25,transformer,0,0.7091836734693877,0.1686893203883495,0.2725490196078431,,,
iter25,transformer,1,0.0,0.0,0.0,,,
iter25,transformer,2,0.1202672605790645,0.9540636042402828,0.2136075949367088,,,
iter25,transformer,Accuracy,0.2078119074706105,,,,,
iter25,transformer,MacroAUC,0.5627897417073061,,,,,
iter25,transformer,MicroAUC,0.3858719278710582,,,,,
iter26,clinicalbert_transformer,0,0.6522,0.6981,0.6744,,,
iter26,clinicalbert_transformer,1,0.3163,0.1683,0.2197,,,
iter26,clinicalbert_transformer,2,0.1739,0.2985,0.2198,,,
iter26,clinicalbert_transformer,Accuracy,0.5089,,,,,
iter26,clinicalbert_transformer,MacroAUC,0.565,,,,,
iter26,clinicalbert_transformer,MicroAUC,0.675,,,,,
iter26,gru,0,0.7827586206896552,0.1377427184466019,0.2342621259029927,,,
iter26,gru,1,0.3569230769230769,0.1643059490084986,0.2250242483026188,,,
iter26,gru,2,0.1196834817012858,0.8551236749116607,0.2099783080260303,,,
iter26,gru,Accuracy,0.2218430034129692,,,,,
iter26,gru,MacroAUC,0.5847334604283071,,,,,
iter26,gru,MicroAUC,0.5119678982721457,,,,,
iter26,lstm,0,0.6763509587449158,0.7063106796116505,0.691006233303651,,,
iter26,lstm,1,0.3860182370820669,0.1798866855524079,0.2454106280193236,,,
iter26,lstm,2,0.1362862010221465,0.2826855123674912,0.1839080459770115,,,
iter26,lstm,Accuracy,0.5199089874857793,,,,,
iter26,lstm,MacroAUC,0.6025493256673508,,,,,
iter26,lstm,MicroAUC,0.6526179543784099,,,,,
iter26,tabular_rf,0,0.6898550724637681,0.601010101010101,0.6423751686909581,,,
iter26,tabular_rf,1,0.377906976744186,0.3991228070175439,0.3882252559726962,,,
iter26,tabular_rf,2,0.1948790896159317,0.2971800433839479,0.2353951890034364,,,
iter26,tabular_rf,Accuracy,0.507920543122957,,,,,
iter26,tabular_rf,MacroAUC,0.6379060506420958,,,,,
iter26,tabular_xgb,0,0.8658536585365854,0.0597643097643097,0.1118110236220472,,,
iter26,tabular_xgb,1,0.2907971262401642,0.7456140350877193,0.4184100418410041,,,
iter26,tabular_xgb,2,0.1505617977528089,0.2906724511930585,0.1983715766099185,,,
iter26,tabular_xgb,Accuracy,0.2831279859190344,,,,,
iter26,tabular_xgb,MacroAUC,0.5646533338998742,,,,,
iter26,tfidf,0,0.8193832599118943,0.6714801444043321,0.7380952380952381,,,
iter26,tfidf,1,0.5071895424836601,0.6308943089430894,0.5623188405797102,,,
iter26,tfidf,2,0.3147699757869249,0.4153354632587859,0.3581267217630854,,,
iter26,tfidf,Accuracy,0.6260268050151319,,,,,
iter26,tfidf,MacroAUC,0.7826975895762347,,,,,
iter26,transformer,0,0.6249525976488434,1.0,0.7691948658109685,,,
iter26,transformer,1,0.0,0.0,0.0,,,
iter26,transformer,2,0.0,0.0,0.0,,,
iter26,transformer,Accuracy,0.6249525976488434,,,,,
iter26,transformer,MacroAUC,0.5454139279456602,,,,,
iter26,transformer,MicroAUC,0.7550006694211441,,,,,
iter27,clinicalbert_transformer,0,0.7364,0.4857,0.5853,,,
iter27,clinicalbert_transformer,1,0.3488,0.6608,0.4566,,,
iter27,clinicalbert_transformer,2,0.2368,0.1648,0.1944,,,
iter27,clinicalbert_transformer,Accuracy,0.4952,,,,,
iter27,clinicalbert_transformer,MacroAUC,0.6221,,,,,
iter27,clinicalbert_transformer,MicroAUC,0.6063,,,,,
iter27,gru,0,0.7403846153846154,0.654126213592233,0.6945876288659794,,,
iter27,gru,1,0.4429530201342282,0.4674220963172804,0.4548587181254307,,,
iter27,gru,2,0.2018348623853211,0.3109540636042402,0.2447844228094575,,,
iter27,gru,Accuracy,0.5673113386423967,,,,,
iter27,gru,MacroAUC,0.6871376843085139,,,,,
iter27,gru,MicroAUC,0.742431190912439,,,,,
iter27,lstm,0,0.6727166276346604,0.6972087378640777,0.6847437425506555,,,
iter27,lstm,1,0.3859060402684564,0.1628895184135977,0.2290836653386454,,,
iter27,lstm,2,0.1521394611727416,0.3392226148409894,0.2100656455142232,,,
iter27,lstm,Accuracy,0.515737580583997,,,,,
iter27,lstm,MacroAUC,0.6029249606962667,,,,,
iter27,lstm,MicroAUC,0.6326701030764754,,,,,
iter27,tabular_rf,0,0.6833477135461605,0.6749041329356625,0.6790996784565917,,,
iter27,tabular_rf,1,0.4168987929433612,0.3907745865970409,0.403414195867026,,,
iter27,tabular_rf,2,0.2266187050359712,0.2769230769230769,0.2492581602373887,,,
iter27,tabular_rf,Accuracy,0.5464439382434827,,,,,
iter27,tabular_rf,MacroAUC,0.6519619637197421,,,,,
iter27,tabular_xgb,0,0.7655172413793103,0.0945888368129527,0.1683731513083048,,,
iter27,tabular_xgb,1,0.3199583116206357,0.5343777197563099,0.4002607561929596,,,
iter27,tabular_xgb,2,0.1555683122847302,0.5956043956043956,0.2467000455166135,,,
iter27,tabular_xgb,Accuracy,0.2801822323462414,,,,,
iter27,tabular_xgb,MacroAUC,0.5732810834561652,,,,,
iter27,tfidf,0,0.8147826086956522,0.6864468864468865,0.7451292246520875,,,
iter27,tfidf,1,0.5401360544217687,0.6465798045602605,0.5885841363973313,,,
iter27,tfidf,2,0.2992700729927007,0.3880126182965299,0.3379120879120879,,,
iter27,tfidf,Accuracy,0.634581881533101,,,,,
iter27,tfidf,MacroAUC,0.7770628742776845,,,,,
iter27,transformer,0,0.6249525976488434,1.0,0.7691948658109685,,,
iter27,transformer,1,0.0,0.0,0.0,,,
iter27,transformer,2,0.0,0.0,0.0,,,
iter27,transformer,Accuracy,0.6249525976488434,,,,,
iter27,transformer,MacroAUC,0.5456043855227701,,,,,
iter27,transformer,MicroAUC,0.6902590882728488,,,,,
iter28,clinicalbert_transformer,0,0.6561,0.7311,0.6916,,,
iter28,clinicalbert_transformer,1,0.3711,0.2783,0.3181,,,
iter28,clinicalbert_transformer,2,0.1771,0.1771,0.1771,,,
iter28,clinicalbert_transformer,Accuracy,0.5405,,,,,
iter28,clinicalbert_transformer,MacroAUC,0.604,,,,,
iter28,clinicalbert_transformer,MicroAUC,0.708,,,,,
iter28,gru,0,0.716919025674786,0.6608009708737864,0.6877170824123776,,,
iter28,gru,1,0.413232104121475,0.5396600566572238,0.4680589680589681,,,
iter28,gru,2,0.1836734693877551,0.127208480565371,0.150313152400835,,,
iter28,gru,Accuracy,0.571103526734926,,,,,
iter28,gru,MacroAUC,0.6449734317764059,,,,,
iter28,gru,MicroAUC,0.7011951000960774,,,,,
iter28,lstm,0,0.7732919254658385,0.1510922330097087,0.2527918781725888,,,
iter28,lstm,1,0.3239795918367347,0.1798866855524079,0.2313296903460837,,,
iter28,lstm,2,0.1216848673946957,0.8268551236749117,0.2121486854034451,,,
iter28,lstm,Accuracy,0.2313234736442927,,,,,
